Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,4924.810059,5009.240234,4906.149902,4990.560059,4990.560059,0
2019-01-03,4955.830078,4958.060059,4860.859863,4868.299805,4868.299805,0
2019-01-04,4920.879883,5047.560059,4920.879883,5035.450195,5035.450195,0
2019-01-07,5042.770020,5103.479980,5020.830078,5070.759766,5070.759766,0
2019-01-08,5107.520020,5130.770020,5066.640137,5120.040039,5120.040039,0
2019-01-09,5132.770020,5162.689941,5111.319824,5142.660156,5142.660156,0
2019-01-10,5119.890137,5168.169922,5097.189941,5165.890137,5165.890137,0
2019-01-11,5148.930176,5165.160156,5127.660156,5165.149902,5165.149902,0
2019-01-14,5134.000000,5151.649902,5114.459961,5138.580078,5138.580078,0
2019-01-15,5143.649902,5199.240234,5143.649902,5193.779785,5193.779785,0
2019-01-16,5202.759766,5224.660156,5199.049805,5205.450195,5205.450195,0
2019-01-17,5192.390137,5263.350098,5186.580078,5245.479980,5245.479980,0
2019-01-18,5276.100098,5324.189941,5269.009766,5314.779785,5314.779785,0
2019-01-22,5289.450195,5289.450195,5208.680176,5239.750000,5239.750000,0
2019-01-23,5260.799805,5280.120117,5200.020020,5251.290039,5251.290039,0
2019-01-24,5251.740234,5268.229980,5228.209961,5258.689941,5258.689941,0
2019-01-25,5288.930176,5318.669922,5288.859863,5303.509766,5303.509766,0
2019-01-28,5264.129883,5264.129883,5222.729980,5261.879883,5261.879883,0
2019-01-29,5264.020020,5276.049805,5236.490234,5254.310059,5254.310059,0
2019-01-30,5282.000000,5355.279785,5271.660156,5336.600098,5336.600098,0
2019-01-31,5346.589844,5393.259766,5333.169922,5383.629883,5383.629883,0
2019-02-01,5380.810059,5409.330078,5370.240234,5389.189941,5389.189941,0
2019-02-04,5389.200195,5425.810059,5373.870117,5425.799805,5425.799805,0
2019-02-05,5432.750000,5453.930176,5424.240234,5451.399902,5451.399902,0
2019-02-06,5446.640137,5452.529785,5425.399902,5439.799805,5439.799805,0
2019-02-07,5412.540039,5416.089844,5352.250000,5389.689941,5389.689941,0
2019-02-08,5364.200195,5395.169922,5343.240234,5395.120117,5395.120117,0
2019-02-11,5404.169922,5415.339844,5387.020020,5399.000000,5399.000000,0
2019-02-12,5424.899902,5475.859863,5424.899902,5468.979980,5468.979980,0
2019-02-13,5480.520020,5503.339844,5477.189941,5485.970215,5485.970215,0
2019-02-14,5468.879883,5497.580078,5444.439941,5473.330078,5473.330078,0
2019-02-15,5502.660156,5533.330078,5502.660156,5533.270020,5533.270020,0
2019-02-19,5521.089844,5557.060059,5517.290039,5541.979980,5541.979980,0
2019-02-20,5541.640137,5562.839844,5531.799805,5552.899902,5552.899902,0
2019-02-21,5544.479980,5546.979980,5513.270020,5533.799805,5533.799805,0
2019-02-22,5545.529785,5572.500000,5543.200195,5569.450195,5569.450195,0
2019-02-25,5593.520020,5611.669922,5574.859863,5577.089844,5577.089844,0
2019-02-26,5569.680176,5591.109863,5564.100098,5572.740234,5572.740234,0
2019-02-27,5560.830078,5576.830078,5536.160156,5570.569824,5570.569824,0
2019-02-28,5563.720215,5574.859863,5552.549805,5556.490234,5556.490234,0
2019-03-01,5584.189941,5603.740234,5562.560059,5595.109863,5595.109863,0
2019-03-04,5616.569824,5621.419922,5523.399902,5573.529785,5573.529785,0
2019-03-05,5576.899902,5580.810059,5554.080078,5567.399902,5567.399902,0
2019-03-06,5568.910156,5568.910156,5525.910156,5531.339844,5531.339844,0
2019-03-07,5522.689941,5524.000000,5468.029785,5487.560059,5487.560059,0
2019-03-08,5451.870117,5478.509766,5435.029785,5476.390137,5476.390137,0
2019-03-11,5485.520020,5558.100098,5485.520020,5556.770020,5556.770020,0
2019-03-12,5565.089844,5586.970215,5556.770020,5556.770020,5556.770020,0
2019-03-13,5590.310059,5633.089844,5590.310059,5612.560059,5612.560059,0
2019-03-14,5613.379883,5622.540039,5599.750000,5609.589844,5609.589844,0
2019-03-15,5614.419922,5654.209961,5614.419922,5637.770020,5637.770020,0
