Date,Open,High,Low,Close,Adj Close,Volume
2019-04-22,269.820007,272.320007,269.200012,272.209991,272.209991,1364700
2019-04-23,272.540009,278.890015,271.589996,278.489990,278.489990,2693600
2019-04-24,279.220001,280.170013,275.250000,275.450012,275.450012,1867600
2019-04-25,278.399994,279.519989,274.380005,277.660004,277.660004,1747200
2019-04-26,278.179993,282.000000,275.790009,281.959991,281.959991,2114000
2019-04-29,286.459991,291.709991,285.380005,286.140015,286.140015,5592400
2019-04-30,286.100006,289.769989,285.250000,289.250000,289.250000,3068000
2019-05-01,291.000000,291.000000,283.190002,283.350006,283.350006,2056200
2019-05-02,283.140015,284.589996,278.149994,279.640015,279.640015,2482300
2019-05-03,282.559998,286.350006,282.390015,285.579987,285.579987,1979500
2019-05-06,277.600006,284.220001,275.809998,283.660004,283.660004,1994500
2019-05-07,278.820007,280.649994,273.670013,277.070007,277.070007,2568000
2019-05-08,275.829987,278.369995,274.160004,276.769989,276.769989,2610800
2019-05-09,274.160004,277.119995,270.799988,275.790009,275.790009,1866800
2019-05-10,273.579987,279.500000,270.320007,278.480011,278.480011,2097500
2019-05-13,270.570007,274.190002,267.220001,267.700012,267.700012,2698300
2019-05-14,269.429993,274.230011,269.290009,271.859985,271.859985,2046600
2019-05-15,269.820007,276.950012,269.500000,276.820007,276.820007,2708600
2019-05-16,278.630005,285.869995,278.399994,283.549988,283.549988,3413100
2019-05-17,281.679993,284.410004,279.070007,279.850006,279.850006,2223500
2019-05-20,276.100006,277.890015,273.399994,275.450012,275.450012,2392000
2019-05-21,278.209991,280.000000,277.049988,278.070007,278.070007,1793500
2019-05-22,277.420013,282.739990,277.260010,281.820007,281.820007,1570500
2019-05-23,278.290009,278.429993,271.690002,274.250000,274.250000,2706400
2019-05-24,273.540009,277.480011,273.540009,274.769989,274.769989,1878300
2019-05-28,276.489990,281.450012,275.369995,278.250000,278.250000,2475800
2019-05-29,275.290009,276.799988,272.279999,273.380005,273.380005,1806000
2019-05-30,274.429993,275.089996,272.429993,274.510010,274.510010,1601100
2019-05-31,271.279999,272.910004,268.750000,270.899994,270.899994,2526600
2019-06-03,270.510010,272.809998,257.529999,259.029999,259.029999,3903400
2019-06-04,263.269989,268.929993,257.459991,268.709991,268.709991,3750800
2019-06-05,272.779999,273.209991,268.390015,272.859985,272.859985,2650400
2019-06-06,273.720001,275.760010,271.049988,274.799988,274.799988,2211800
2019-06-07,275.869995,282.369995,275.510010,278.160004,278.160004,2758900
2019-06-10,280.980011,284.980011,280.200012,280.339996,280.339996,2487700
2019-06-11,283.910004,284.890015,272.029999,275.989990,275.989990,2969300
2019-06-12,276.130005,277.559998,274.579987,276.839996,276.839996,1313700
2019-06-13,278.589996,278.959991,275.920013,276.299988,276.299988,1696400
2019-06-14,275.910004,277.100006,274.000000,274.279999,274.279999,2262800
2019-06-17,274.630005,277.470001,274.630005,275.600006,275.600006,2254200
2019-06-18,280.369995,280.489990,276.619995,276.779999,276.779999,4529300
2019-06-19,287.000000,292.000000,284.339996,291.209991,291.209991,9738600
2019-06-20,293.250000,302.660004,293.250000,302.109985,302.109985,5632500
2019-06-21,301.459991,304.000000,299.089996,299.329987,299.329987,4015500
2019-06-24,300.000000,302.579987,298.690002,299.869995,299.869995,2868900
2019-06-25,299.209991,300.649994,287.000000,287.970001,287.970001,4638500
2019-06-26,291.260010,292.760010,288.700012,288.720001,288.720001,2896800
2019-06-27,290.040009,294.670013,290.040009,293.230011,293.230011,2596800
2019-06-28,294.500000,295.100006,291.950012,294.649994,294.649994,2648300
2019-07-01,299.549988,301.899994,297.660004,300.970001,300.970001,2619500
2019-07-02,301.190002,301.579987,299.359985,301.390015,301.390015,1816600
2019-07-03,302.000000,305.859985,301.290009,305.700012,305.700012,1585300
2019-07-05,304.010010,305.239990,298.929993,303.980011,303.980011,2872700
2019-07-08,302.760010,303.109985,300.130005,302.920013,302.920013,1909200
2019-07-09,300.559998,305.130005,300.220001,304.200012,304.200012,1644300
2019-07-10,305.100006,309.320007,305.100006,306.980011,306.980011,1954100
2019-07-11,307.390015,310.170013,305.899994,307.600006,307.600006,1951500
2019-07-12,308.010010,309.700012,304.959991,309.420013,309.420013,1624800
2019-07-15,310.000000,310.459991,307.720001,308.760010,308.760010,1161600
2019-07-16,308.000000,308.459991,305.070007,305.700012,305.700012,1838700
2019-07-17,307.130005,310.959991,306.750000,309.390015,309.390015,2298100
2019-07-18,307.209991,310.920013,306.850006,310.079987,310.079987,1597700
2019-07-19,311.559998,313.109985,305.269989,306.869995,306.869995,2100200
2019-07-22,308.390015,309.920013,307.140015,308.549988,308.549988,1336400
2019-07-23,309.910004,309.980011,305.220001,307.880005,307.880005,1826800
2019-07-24,305.809998,310.730011,305.809998,310.269989,310.269989,1458800
2019-07-25,308.660004,309.660004,306.100006,308.730011,308.730011,1378500
2019-07-26,309.970001,312.500000,309.260010,311.269989,311.269989,1507800
2019-07-29,311.940002,311.940002,301.480011,307.220001,307.220001,2778400
2019-07-30,305.070007,307.089996,302.549988,303.640015,303.640015,2158000
2019-07-31,303.609985,304.950012,295.109985,298.859985,298.859985,3066900
2019-08-01,299.149994,304.989990,296.769989,298.440002,298.440002,3210200
2019-08-02,295.570007,297.350006,289.420013,293.709991,293.709991,3400900
2019-08-05,285.040009,286.869995,276.779999,280.359985,280.359985,4292600
2019-08-06,283.630005,286.989990,282.500000,286.209991,286.209991,2552100
2019-08-07,282.239990,290.260010,282.000000,289.019989,289.019989,2196700
2019-08-08,292.750000,297.869995,290.200012,297.779999,297.779999,2506000
2019-08-09,296.140015,298.269989,292.149994,294.829987,294.829987,1451100
2019-08-12,293.140015,294.420013,287.410004,288.649994,288.649994,1580500
2019-08-13,288.230011,295.500000,286.390015,293.170013,293.170013,2326400
2019-08-14,287.600006,289.649994,281.429993,283.660004,283.660004,2586000
2019-08-15,285.640015,286.489990,280.859985,282.709991,282.709991,2336800
2019-08-16,285.579987,290.149994,283.320007,287.450012,287.450012,1954500
2019-08-19,291.320007,291.769989,287.170013,287.970001,287.970001,1955200
2019-08-20,287.970001,288.660004,285.399994,285.709991,285.709991,1491000
2019-08-21,288.540009,292.920013,286.510010,291.529999,291.529999,1520200
2019-08-22,292.570007,292.899994,285.119995,287.690002,287.690002,1743200
2019-08-23,289.230011,293.570007,280.970001,282.440002,282.440002,2851900
2019-08-26,284.859985,288.890015,283.510010,288.739990,288.739990,1792800
2019-08-27,290.660004,291.850006,286.529999,289.450012,289.450012,1792300
2019-08-28,286.549988,287.989990,280.420013,282.130005,282.130005,2776300
2019-08-29,285.709991,287.700012,283.619995,286.630005,286.630005,2171900
2019-08-30,287.410004,288.500000,280.119995,284.510010,284.510010,2373300
2019-09-03,284.250000,287.459991,281.399994,282.450012,282.450012,1837000
2019-09-04,286.040009,286.250000,282.459991,284.600006,284.600006,1516000
2019-09-05,287.829987,288.010010,281.519989,287.750000,287.750000,2835900
2019-09-06,288.200012,289.589996,283.959991,284.940002,284.940002,2273100
2019-09-09,286.519989,286.929993,276.600006,279.299988,279.299988,3134500
2019-09-10,277.579987,277.579987,272.339996,276.140015,276.140015,4097800
2019-09-11,277.660004,280.309998,274.000000,277.779999,277.779999,2594000
2019-09-12,281.000000,282.279999,277.940002,278.019989,278.019989,2955000
2019-09-13,278.220001,280.279999,276.320007,278.350006,278.350006,2948600
2019-09-16,276.619995,283.049988,275.299988,282.929993,282.929993,2774700
2019-09-17,284.040009,285.299988,280.359985,284.690002,284.690002,4069200
2019-09-18,275.350006,280.290009,270.019989,279.720001,279.720001,7449700
2019-09-19,280.170013,284.369995,279.829987,281.260010,281.260010,3163500
2019-09-20,281.600006,283.200012,274.950012,277.910004,277.910004,4046500
2019-09-23,275.929993,279.579987,275.410004,277.440002,277.440002,1966300
2019-09-24,279.579987,280.700012,271.079987,272.470001,272.470001,3288100
2019-09-25,271.899994,277.709991,267.730011,277.429993,277.429993,3307300
2019-09-26,278.459991,285.899994,277.010010,283.809998,283.809998,4270800
2019-09-27,284.630005,284.980011,274.119995,277.540009,277.540009,3167600
2019-09-30,277.540009,279.000000,275.140015,276.250000,276.250000,3992300
2019-10-01,278.989990,279.649994,271.869995,272.709991,272.709991,3245800
2019-10-02,271.179993,271.179993,265.190002,266.660004,266.660004,3370100
2019-10-03,266.920013,272.799988,263.850006,272.399994,272.399994,3545100
2019-10-04,273.109985,278.079987,273.109985,276.959991,276.959991,2566300
2019-10-07,276.320007,278.489990,275.589996,276.899994,276.899994,1823500
2019-10-08,274.459991,275.410004,270.799988,270.829987,270.829987,2135900
2019-10-09,273.519989,275.549988,272.859985,274.269989,274.269989,1359400
2019-10-10,274.059998,276.709991,272.790009,274.980011,274.980011,1562300
2019-10-11,278.369995,281.269989,277.630005,278.290009,278.290009,2087600
2019-10-14,278.109985,279.420013,277.149994,277.779999,277.779999,1372600
2019-10-15,278.170013,281.510010,278.019989,279.390015,279.390015,1964000
2019-10-16,270.230011,272.809998,267.510010,272.700012,272.700012,4315200
2019-10-17,272.609985,274.119995,267.149994,269.239990,269.239990,3319100
2019-10-18,269.359985,269.679993,262.100006,265.519989,265.519989,4391000
2019-10-21,265.630005,267.429993,262.570007,266.839996,266.839996,2868800
2019-10-22,268.489990,269.279999,260.640015,261.089996,261.089996,3349100
2019-10-23,261.000000,265.519989,259.570007,261.320007,261.320007,3020400
2019-10-24,264.040009,271.459991,263.250000,269.700012,269.700012,3511000
2019-10-25,267.799988,271.609985,267.019989,270.980011,270.980011,1822300
2019-10-28,271.579987,272.290009,268.380005,271.350006,271.350006,2281800
2019-10-29,271.679993,273.720001,271.059998,271.450012,271.450012,1723100
2019-10-30,273.250000,278.649994,272.609985,278.410004,278.410004,2320700
2019-10-31,278.269989,279.320007,275.309998,277.929993,277.929993,2845100
2019-11-01,279.140015,281.829987,277.269989,277.820007,277.820007,2827200
2019-11-04,280.559998,281.209991,276.049988,277.500000,277.500000,2790200
2019-11-05,292.109985,292.880005,283.600006,289.290009,289.290009,6170600
2019-11-06,289.109985,289.260010,285.609985,287.399994,287.399994,2762400
2019-11-07,288.299988,293.480011,287.000000,290.769989,290.769989,3201600
2019-11-08,290.019989,292.459991,288.480011,292.459991,292.459991,1628500
2019-11-11,291.950012,292.339996,289.700012,290.269989,290.269989,1777400
2019-11-12,290.790009,294.160004,290.269989,291.720001,291.720001,2084900
2019-11-13,291.859985,293.700012,290.260010,293.540009,293.540009,1739900
2019-11-14,293.540009,295.079987,292.149994,294.529999,294.529999,1459700
2019-11-15,296.540009,297.500000,293.559998,297.500000,297.500000,2011300
2019-11-18,297.549988,298.559998,296.000000,297.160004,297.160004,1632700
2019-11-19,298.750000,300.739990,296.390015,300.600006,300.600006,2142700
2019-11-20,299.390015,302.049988,297.049988,300.100006,300.100006,1841300
2019-11-21,298.989990,300.350006,296.619995,298.799988,298.799988,1609800
2019-11-22,299.589996,299.920013,295.799988,299.299988,299.299988,1508900
2019-11-25,300.480011,305.450012,300.480011,305.279999,305.279999,2205400
2019-11-26,305.000000,309.059998,304.890015,307.899994,307.899994,2619000
2019-11-27,308.500000,309.170013,305.739990,309.059998,309.059998,1469700
2019-11-29,308.519989,310.000000,308.000000,309.529999,309.529999,1175100
2019-12-02,309.220001,309.899994,299.510010,302.750000,302.750000,2891400
2019-12-03,298.239990,304.459991,297.320007,303.910004,303.910004,1608500
2019-12-04,305.000000,305.329987,301.279999,302.510010,302.510010,1522800
2019-12-05,303.130005,304.239990,301.000000,303.029999,303.029999,1698100
2019-12-06,306.200012,306.750000,303.160004,306.230011,306.230011,1733000
2019-12-09,308.910004,310.910004,306.700012,307.049988,307.049988,2892500
2019-12-10,306.619995,309.029999,304.100006,304.170013,304.170013,2155300
2019-12-11,305.149994,305.380005,301.480011,303.739990,303.739990,2928600
2019-12-12,303.000000,306.579987,300.720001,305.959991,305.959991,3104600
2019-12-13,314.109985,321.730011,313.739990,317.940002,317.940002,6606700
2019-12-16,319.269989,325.250000,319.269989,323.799988,323.799988,3436700
2019-12-17,325.040009,325.079987,321.750000,322.850006,322.850006,2331900
2019-12-18,322.100006,326.820007,322.010010,324.380005,324.380005,2332600
2019-12-19,324.380005,327.959991,324.260010,327.630005,327.630005,2561400
2019-12-20,328.369995,330.000000,325.619995,327.609985,327.609985,4233000
2019-12-23,328.829987,329.880005,327.260010,328.950012,328.950012,2210600
2019-12-24,329.000000,331.540009,328.679993,329.640015,329.640015,1066400
2019-12-26,329.630005,331.279999,329.630005,331.200012,331.200012,1055100
2019-12-27,332.880005,332.880005,329.769989,330.790009,330.790009,1229800
2019-12-30,330.350006,330.470001,325.170013,328.339996,328.339996,1896700
2019-12-31,326.250000,329.940002,326.250000,329.809998,329.809998,1592300
